,Data Year,County,Fuel Type,Make,Model,Number of Vehicles,Public Level 1,Shared Private Level 1,Public Level 2,Shared Private Level 2,Public DC Fast,Shared Private DC Fast,Total
2778,2021,Santa Clara,PHEV,Ford,Escape Plug-In Hybrid,42,3,75,3849,11440,565,55,15987
2779,2021,Santa Clara,PHEV,Ford,Fusion Energi,1975,3,75,3849,11440,565,55,15987
2780,2021,Santa Clara,PHEV,Honda,Accord Plug-In,46,3,75,3849,11440,565,55,15987
2781,2021,Santa Clara,PHEV,Honda,Clarity Plug-In Hybrid,1997,3,75,3849,11440,565,55,15987
2782,2021,Santa Clara,PHEV,Hyundai,Ioniq Plug-in Hybrid,313,3,75,3849,11440,565,55,15987
2783,2021,Santa Clara,PHEV,Hyundai,Santa Fe Plug-In Hybrid,46,3,75,3849,11440,565,55,15987
2784,2021,Santa Clara,PHEV,Hyundai,Sonata Plug-in Hybrid,190,3,75,3849,11440,565,55,15987
2785,2021,Santa Clara,PHEV,Hyundai,Tucson Plug-In Hybrid,23,3,75,3849,11440,565,55,15987
2786,2021,Santa Clara,PHEV,Jeep,Wrangler Unlimited,193,3,75,3849,11440,565,55,15987
2787,2021,Santa Clara,PHEV,Karma,Gs-6,1,3,75,3849,11440,565,55,15987
2788,2021,Santa Clara,PHEV,Karma,Revero,1,3,75,3849,11440,565,55,15987
2789,2021,Santa Clara,PHEV,Kia,Niro Plug-In Hybrid,583,3,75,3849,11440,565,55,15987
2790,2021,Santa Clara,PHEV,Kia,Optima Plug-In Hybrid,83,3,75,3849,11440,565,55,15987
2791,2021,Santa Clara,PHEV,Kia,Sorento Plug-In Hybrid,20,3,75,3849,11440,565,55,15987
2792,2021,Santa Clara,PHEV,Land Rover,Range Rover,25,3,75,3849,11440,565,55,15987
2793,2021,Santa Clara,PHEV,Land Rover,Range Rover Sport,27,3,75,3849,11440,565,55,15987
2794,2021,Santa Clara,PHEV,Lincoln,Aviator,23,3,75,3849,11440,565,55,15987
2795,2021,Santa Clara,PHEV,Lincoln,Corsair,2,3,75,3849,11440,565,55,15987
2796,2021,Santa Clara,PHEV,Mercedes-Benz,C-Class,96,3,75,3849,11440,565,55,15987
2797,2021,Santa Clara,PHEV,Mercedes-Benz,GLC,334,3,75,3849,11440,565,55,15987
2798,2021,Santa Clara,PHEV,Mercedes-Benz,GLE,35,3,75,3849,11440,565,55,15987
2799,2021,Santa Clara,PHEV,Mercedes-Benz,S-Class,38,3,75,3849,11440,565,55,15987
2800,2021,Santa Clara,PHEV,MINI,Countryman Plug-in Hybrid,40,3,75,3849,11440,565,55,15987
2801,2021,Santa Clara,PHEV,Mitsubishi,Outlander PHEV,185,3,75,3849,11440,565,55,15987
2802,2021,Santa Clara,PHEV,Porsche,918 Spyder,3,3,75,3849,11440,565,55,15987
2803,2021,Santa Clara,PHEV,Porsche,Cayenne,216,3,75,3849,11440,565,55,15987
2804,2021,Santa Clara,PHEV,Porsche,Panamera,86,3,75,3849,11440,565,55,15987
2805,2021,Santa Clara,PHEV,Subaru,Crosstrek,256,3,75,3849,11440,565,55,15987
2806,2021,Santa Clara,PHEV,Toyota,Prius Plug-in Hybrid,2368,3,75,3849,11440,565,55,15987
2807,2021,Santa Clara,PHEV,Toyota,Prius Prime,3768,3,75,3849,11440,565,55,15987
2808,2021,Santa Clara,PHEV,Toyota,RAV4 Prime,580,3,75,3849,11440,565,55,15987
2809,2021,Santa Clara,PHEV,Volvo,S60,41,3,75,3849,11440,565,55,15987
2810,2021,Santa Clara,PHEV,Volvo,S90,20,3,75,3849,11440,565,55,15987
2811,2021,Santa Clara,PHEV,Volvo,V60,10,3,75,3849,11440,565,55,15987
2812,2021,Santa Clara,PHEV,Volvo,XC60,348,3,75,3849,11440,565,55,15987
2813,2021,Santa Clara,PHEV,Volvo,XC90,687,3,75,3849,11440,565,55,15987
2814,2021,Santa Cruz,Electric,Audi,e-tron,28,1,0,166,78,62,0,307
2815,2021,Santa Cruz,Electric,BMW,i3,30,1,0,166,78,62,0,307
2816,2021,Santa Cruz,Electric,Chevrolet,Bolt Euv,7,1,0,166,78,62,0,307
2817,2021,Santa Cruz,Electric,Chevrolet,Bolt EV,483,1,0,166,78,62,0,307
2818,2021,Santa Cruz,Electric,Chevrolet,Spark EV,22,1,0,166,78,62,0,307
2819,2021,Santa Cruz,Electric,Coda,Coda,1,1,0,166,78,62,0,307
2820,2021,Santa Cruz,Electric,FIAT,500e,77,1,0,166,78,62,0,307
2821,2021,Santa Cruz,Electric,Ford,Focus,28,1,0,166,78,62,0,307
2822,2021,Santa Cruz,Electric,Ford,Mustang Mach-E,44,1,0,166,78,62,0,307
2823,2021,Santa Cruz,Electric,Honda,Clarity Electric,6,1,0,166,78,62,0,307
2824,2021,Santa Cruz,Electric,Hyundai,Ioniq Electric,8,1,0,166,78,62,0,307
2825,2021,Santa Cruz,Electric,Hyundai,Kona EV,66,1,0,166,78,62,0,307
2826,2021,Santa Cruz,Electric,Jaguar,I-PACE,13,1,0,166,78,62,0,307
2827,2021,Santa Cruz,Electric,Kia,Niro EV,57,1,0,166,78,62,0,307
2828,2021,Santa Cruz,Electric,Kia,Soul EV,14,1,0,166,78,62,0,307
2829,2021,Santa Cruz,Electric,Mercedes-Benz,B-Class,7,1,0,166,78,62,0,307
2830,2021,Santa Cruz,Electric,MINI,Hardtop 2 Door,18,1,0,166,78,62,0,307
2831,2021,Santa Cruz,Electric,Mitsubishi,i-MiEV,1,1,0,166,78,62,0,307
2832,2021,Santa Cruz,Electric,Nissan,LEAF,489,1,0,166,78,62,0,307
2833,2021,Santa Cruz,Electric,Polestar,2,4,1,0,166,78,62,0,307
2834,2021,Santa Cruz,Electric,Porsche,Taycan,12,1,0,166,78,62,0,307
2835,2021,Santa Cruz,Electric,Rivian,R1T,4,1,0,166,78,62,0,307
2836,2021,Santa Cruz,Electric,Smart,Fortwo Electric Drive,21,1,0,166,78,62,0,307
2837,2021,Santa Cruz,Electric,Tesla,Model 3,1263,1,0,166,78,62,0,307
2838,2021,Santa Cruz,Electric,Tesla,Model S,498,1,0,166,78,62,0,307
2839,2021,Santa Cruz,Electric,Tesla,Model X,166,1,0,166,78,62,0,307
2840,2021,Santa Cruz,Electric,Tesla,Model Y,501,1,0,166,78,62,0,307
2841,2021,Santa Cruz,Electric,Tesla,Roadster,8,1,0,166,78,62,0,307
2842,2021,Santa Cruz,Electric,Think Global,Think City,5,1,0,166,78,62,0,307
2843,2021,Santa Cruz,Electric,Toyota,RAV4 EV,34,1,0,166,78,62,0,307
2844,2021,Santa Cruz,Electric,Volkswagen,e-Golf,156,1,0,166,78,62,0,307
2845,2021,Santa Cruz,Electric,Volkswagen,Id.4,50,1,0,166,78,62,0,307
2846,2021,Santa Cruz,Electric,Volvo,Xc40,14,1,0,166,78,62,0,307
2847,2021,Santa Cruz,Hydrogen,Honda,Clarity Fuel Cell,4,1,0,166,78,62,0,307
2848,2021,Santa Cruz,Hydrogen,Hyundai,Nexo,5,1,0,166,78,62,0,307
2849,2021,Santa Cruz,Hydrogen,Toyota,Mirai,8,1,0,166,78,62,0,307
2850,2021,Santa Cruz,PHEV,Audi,A3 Sportback e-tron,59,1,0,166,78,62,0,307
2851,2021,Santa Cruz,PHEV,Audi,Q5,25,1,0,166,78,62,0,307
2852,2021,Santa Cruz,PHEV,BMW,3 Series,21,1,0,166,78,62,0,307
2853,2021,Santa Cruz,PHEV,BMW,5 Series,27,1,0,166,78,62,0,307
2854,2021,Santa Cruz,PHEV,BMW,7 Series,2,1,0,166,78,62,0,307
2855,2021,Santa Cruz,PHEV,BMW,i3,107,1,0,166,78,62,0,307
2856,2021,Santa Cruz,PHEV,BMW,i8,5,1,0,166,78,62,0,307
2857,2021,Santa Cruz,PHEV,BMW,X3,18,1,0,166,78,62,0,307
2858,2021,Santa Cruz,PHEV,BMW,X5,47,1,0,166,78,62,0,307
2859,2021,Santa Cruz,PHEV,Cadillac,ELR,2,1,0,166,78,62,0,307
2860,2021,Santa Cruz,PHEV,Chevrolet,Volt,572,1,0,166,78,62,0,307
2861,2021,Santa Cruz,PHEV,Chrysler,Pacifica Hybrid,83,1,0,166,78,62,0,307
2862,2021,Santa Cruz,PHEV,Fisker,Karma,3,1,0,166,78,62,0,307
2863,2021,Santa Cruz,PHEV,Ford,C-MAX Energi,222,1,0,166,78,62,0,307
2864,2021,Santa Cruz,PHEV,Ford,Escape Plug-In Hybrid,2,1,0,166,78,62,0,307
2865,2021,Santa Cruz,PHEV,Ford,Fusion Energi,172,1,0,166,78,62,0,307
2866,2021,Santa Cruz,PHEV,Honda,Accord Plug-In,6,1,0,166,78,62,0,307
2867,2021,Santa Cruz,PHEV,Honda,Clarity Plug-In Hybrid,111,1,0,166,78,62,0,307
2868,2021,Santa Cruz,PHEV,Hyundai,Ioniq Plug-in Hybrid,29,1,0,166,78,62,0,307
2869,2021,Santa Cruz,PHEV,Hyundai,Santa Fe Plug-In Hybrid,1,1,0,166,78,62,0,307
2870,2021,Santa Cruz,PHEV,Hyundai,Sonata Plug-in Hybrid,9,1,0,166,78,62,0,307
2871,2021,Santa Cruz,PHEV,Jeep,Wrangler Unlimited,33,1,0,166,78,62,0,307
2872,2021,Santa Cruz,PHEV,Kia,Niro Plug-In Hybrid,60,1,0,166,78,62,0,307
2873,2021,Santa Cruz,PHEV,Kia,Optima Plug-In Hybrid,3,1,0,166,78,62,0,307
2874,2021,Santa Cruz,PHEV,Kia,Sorento Plug-In Hybrid,3,1,0,166,78,62,0,307
2875,2021,Santa Cruz,PHEV,Land Rover,Range Rover,2,1,0,166,78,62,0,307
2876,2021,Santa Cruz,PHEV,Land Rover,Range Rover Sport,1,1,0,166,78,62,0,307
2877,2021,Santa Cruz,PHEV,Lincoln,Aviator,2,1,0,166,78,62,0,307
2878,2021,Santa Cruz,PHEV,Mercedes-Benz,C-Class,2,1,0,166,78,62,0,307
2879,2021,Santa Cruz,PHEV,Mercedes-Benz,GLC,17,1,0,166,78,62,0,307
2880,2021,Santa Cruz,PHEV,Mercedes-Benz,GLE,3,1,0,166,78,62,0,307
2881,2021,Santa Cruz,PHEV,MINI,Countryman Plug-in Hybrid,10,1,0,166,78,62,0,307
2882,2021,Santa Cruz,PHEV,Mitsubishi,Outlander PHEV,14,1,0,166,78,62,0,307
2883,2021,Santa Cruz,PHEV,Porsche,Cayenne,14,1,0,166,78,62,0,307
2884,2021,Santa Cruz,PHEV,Porsche,Panamera,4,1,0,166,78,62,0,307
2885,2021,Santa Cruz,PHEV,Subaru,Crosstrek,57,1,0,166,78,62,0,307
2886,2021,Santa Cruz,PHEV,Toyota,Prius Plug-in Hybrid,257,1,0,166,78,62,0,307
2887,2021,Santa Cruz,PHEV,Toyota,Prius Prime,392,1,0,166,78,62,0,307
2888,2021,Santa Cruz,PHEV,Toyota,RAV4 Prime,97,1,0,166,78,62,0,307
2889,2021,Santa Cruz,PHEV,Volvo,S60,6,1,0,166,78,62,0,307
2890,2021,Santa Cruz,PHEV,Volvo,V60,1,1,0,166,78,62,0,307
2891,2021,Santa Cruz,PHEV,Volvo,XC60,33,1,0,166,78,62,0,307
2892,2021,Santa Cruz,PHEV,Volvo,XC90,44,1,0,166,78,62,0,307
2893,2021,Shasta,Electric,Audi,e-tron,4,0,0,38,38,7,3,86
2894,2021,Shasta,Electric,BMW,i3,1,0,0,38,38,7,3,86
2895,2021,Shasta,Electric,Chevrolet,Bolt Euv,2,0,0,38,38,7,3,86
2896,2021,Shasta,Electric,Chevrolet,Bolt EV,29,0,0,38,38,7,3,86
2897,2021,Shasta,Electric,Chevrolet,Spark EV,4,0,0,38,38,7,3,86
2898,2021,Shasta,Electric,FIAT,500e,5,0,0,38,38,7,3,86
2899,2021,Shasta,Electric,Ford,Focus,4,0,0,38,38,7,3,86
2900,2021,Shasta,Electric,Ford,Mustang Mach-E,13,0,0,38,38,7,3,86
2901,2021,Shasta,Electric,Honda,Clarity Electric,1,0,0,38,38,7,3,86
2902,2021,Shasta,Electric,Hyundai,Ioniq Electric,4,0,0,38,38,7,3,86
2903,2021,Shasta,Electric,Hyundai,Kona EV,9,0,0,38,38,7,3,86
2904,2021,Shasta,Electric,Jaguar,I-PACE,3,0,0,38,38,7,3,86
2905,2021,Shasta,Electric,Kia,Niro EV,15,0,0,38,38,7,3,86
2906,2021,Shasta,Electric,Kia,Soul EV,4,0,0,38,38,7,3,86
2907,2021,Shasta,Electric,Mercedes-Benz,B-Class,2,0,0,38,38,7,3,86
2908,2021,Shasta,Electric,MINI,Hardtop 2 Door,5,0,0,38,38,7,3,86
2909,2021,Shasta,Electric,Nissan,LEAF,61,0,0,38,38,7,3,86
2910,2021,Shasta,Electric,Porsche,Taycan,2,0,0,38,38,7,3,86
2911,2021,Shasta,Electric,Smart,Fortwo Electric Drive,3,0,0,38,38,7,3,86
2912,2021,Shasta,Electric,Tesla,Model 3,198,0,0,38,38,7,3,86
2913,2021,Shasta,Electric,Tesla,Model S,64,0,0,38,38,7,3,86
2914,2021,Shasta,Electric,Tesla,Model X,26,0,0,38,38,7,3,86
2915,2021,Shasta,Electric,Tesla,Model Y,88,0,0,38,38,7,3,86
2916,2021,Shasta,Electric,Volkswagen,e-Golf,6,0,0,38,38,7,3,86
2917,2021,Shasta,Electric,Volkswagen,Id.4,6,0,0,38,38,7,3,86
2918,2021,Shasta,Electric,Volvo,Xc40,1,0,0,38,38,7,3,86
2919,2021,Shasta,PHEV,Audi,A3 Sportback e-tron,3,0,0,38,38,7,3,86
2920,2021,Shasta,PHEV,Audi,Q5,2,0,0,38,38,7,3,86
2921,2021,Shasta,PHEV,BMW,3 Series,3,0,0,38,38,7,3,86
2922,2021,Shasta,PHEV,BMW,5 Series,5,0,0,38,38,7,3,86
2923,2021,Shasta,PHEV,BMW,7 Series,1,0,0,38,38,7,3,86
2924,2021,Shasta,PHEV,BMW,i3,4,0,0,38,38,7,3,86
2925,2021,Shasta,PHEV,BMW,i8,1,0,0,38,38,7,3,86
2926,2021,Shasta,PHEV,BMW,X3,1,0,0,38,38,7,3,86
2927,2021,Shasta,PHEV,BMW,X5,11,0,0,38,38,7,3,86
2928,2021,Shasta,PHEV,Cadillac,ELR,1,0,0,38,38,7,3,86
2929,2021,Shasta,PHEV,Chevrolet,Volt,101,0,0,38,38,7,3,86
2930,2021,Shasta,PHEV,Chrysler,Pacifica Hybrid,21,0,0,38,38,7,3,86
2931,2021,Shasta,PHEV,Fisker,Karma,1,0,0,38,38,7,3,86
2932,2021,Shasta,PHEV,Ford,C-MAX Energi,30,0,0,38,38,7,3,86
2933,2021,Shasta,PHEV,Ford,Escape Plug-In Hybrid,1,0,0,38,38,7,3,86
2934,2021,Shasta,PHEV,Ford,Fusion Energi,45,0,0,38,38,7,3,86
2935,2021,Shasta,PHEV,Honda,Accord Plug-In,1,0,0,38,38,7,3,86
2936,2021,Shasta,PHEV,Honda,Clarity Plug-In Hybrid,26,0,0,38,38,7,3,86
2937,2021,Shasta,PHEV,Hyundai,Ioniq Plug-in Hybrid,6,0,0,38,38,7,3,86
2938,2021,Shasta,PHEV,Hyundai,Santa Fe Plug-In Hybrid,2,0,0,38,38,7,3,86
2939,2021,Shasta,PHEV,Hyundai,Sonata Plug-in Hybrid,4,0,0,38,38,7,3,86
2940,2021,Shasta,PHEV,Jeep,Wrangler Unlimited,12,0,0,38,38,7,3,86
2941,2021,Shasta,PHEV,Kia,Niro Plug-In Hybrid,30,0,0,38,38,7,3,86
2942,2021,Shasta,PHEV,Kia,Optima Plug-In Hybrid,4,0,0,38,38,7,3,86
2943,2021,Shasta,PHEV,Kia,Sorento Plug-In Hybrid,2,0,0,38,38,7,3,86
2944,2021,Shasta,PHEV,Mercedes-Benz,C-Class,1,0,0,38,38,7,3,86
2945,2021,Shasta,PHEV,Mercedes-Benz,GLC,4,0,0,38,38,7,3,86
2946,2021,Shasta,PHEV,Mercedes-Benz,GLE,1,0,0,38,38,7,3,86
2947,2021,Shasta,PHEV,Mercedes-Benz,S-Class,1,0,0,38,38,7,3,86
2948,2021,Shasta,PHEV,MINI,Countryman Plug-in Hybrid,1,0,0,38,38,7,3,86
2949,2021,Shasta,PHEV,Mitsubishi,Outlander PHEV,8,0,0,38,38,7,3,86
2950,2021,Shasta,PHEV,Porsche,Cayenne,1,0,0,38,38,7,3,86
2951,2021,Shasta,PHEV,Subaru,Crosstrek,2,0,0,38,38,7,3,86
2952,2021,Shasta,PHEV,Toyota,Prius Plug-in Hybrid,28,0,0,38,38,7,3,86
2953,2021,Shasta,PHEV,Toyota,Prius Prime,136,0,0,38,38,7,3,86
2954,2021,Shasta,PHEV,Toyota,RAV4 Prime,36,0,0,38,38,7,3,86
2955,2021,Shasta,PHEV,Volvo,V60,1,0,0,38,38,7,3,86
2956,2021,Shasta,PHEV,Volvo,XC60,1,0,0,38,38,7,3,86
2957,2021,Shasta,PHEV,Volvo,XC90,4,0,0,38,38,7,3,86
2958,2021,Sierra,Electric,Hyundai,Kona EV,2,0,0,1,0,0,0,1
2959,2021,Sierra,Electric,Tesla,Model 3,1,0,0,1,0,0,0,1
2960,2021,Sierra,Electric,Tesla,Model Y,1,0,0,1,0,0,0,1
2961,2021,Sierra,PHEV,BMW,3 Series,1,0,0,1,0,0,0,1
2962,2021,Sierra,PHEV,Chevrolet,Volt,2,0,0,1,0,0,0,1
2963,2021,Sierra,PHEV,Ford,C-MAX Energi,1,0,0,1,0,0,0,1
2964,2021,Sierra,PHEV,Toyota,Prius Plug-in Hybrid,2,0,0,1,0,0,0,1
2965,2021,Siskiyou,Electric,Chevrolet,Bolt EV,11,0,1,24,4,43,0,72
2966,2021,Siskiyou,Electric,FIAT,500e,1,0,1,24,4,43,0,72
2967,2021,Siskiyou,Electric,Ford,Focus,1,0,1,24,4,43,0,72
2968,2021,Siskiyou,Electric,Ford,Mustang Mach-E,3,0,1,24,4,43,0,72
2969,2021,Siskiyou,Electric,Hyundai,Kona EV,1,0,1,24,4,43,0,72
2970,2021,Siskiyou,Electric,Mitsubishi,i-MiEV,1,0,1,24,4,43,0,72
2971,2021,Siskiyou,Electric,Nissan,LEAF,6,0,1,24,4,43,0,72
2972,2021,Siskiyou,Electric,Smart,Fortwo Electric Drive,4,0,1,24,4,43,0,72
2973,2021,Siskiyou,Electric,Tesla,Model 3,31,0,1,24,4,43,0,72
2974,2021,Siskiyou,Electric,Tesla,Model S,12,0,1,24,4,43,0,72
2975,2021,Siskiyou,Electric,Tesla,Model X,8,0,1,24,4,43,0,72
2976,2021,Siskiyou,Electric,Tesla,Model Y,10,0,1,24,4,43,0,72
2977,2021,Siskiyou,Electric,Volkswagen,Id.4,2,0,1,24,4,43,0,72
2978,2021,Siskiyou,PHEV,BMW,7 Series,2,0,1,24,4,43,0,72
2979,2021,Siskiyou,PHEV,BMW,i3,2,0,1,24,4,43,0,72
2980,2021,Siskiyou,PHEV,BMW,X5,2,0,1,24,4,43,0,72
2981,2021,Siskiyou,PHEV,Chevrolet,Volt,13,0,1,24,4,43,0,72
2982,2021,Siskiyou,PHEV,Chrysler,Pacifica Hybrid,1,0,1,24,4,43,0,72
2983,2021,Siskiyou,PHEV,Ford,C-MAX Energi,6,0,1,24,4,43,0,72
2984,2021,Siskiyou,PHEV,Ford,Fusion Energi,5,0,1,24,4,43,0,72
2985,2021,Siskiyou,PHEV,Honda,Clarity Plug-In Hybrid,2,0,1,24,4,43,0,72
2986,2021,Siskiyou,PHEV,Jeep,Wrangler Unlimited,1,0,1,24,4,43,0,72
2987,2021,Siskiyou,PHEV,Kia,Niro Plug-In Hybrid,1,0,1,24,4,43,0,72
2988,2021,Siskiyou,PHEV,Land Rover,Range Rover Sport,1,0,1,24,4,43,0,72
2989,2021,Siskiyou,PHEV,Mercedes-Benz,GLE,1,0,1,24,4,43,0,72
2990,2021,Siskiyou,PHEV,Porsche,Cayenne,1,0,1,24,4,43,0,72
2991,2021,Siskiyou,PHEV,Subaru,Crosstrek,3,0,1,24,4,43,0,72
2992,2021,Siskiyou,PHEV,Toyota,Prius Plug-in Hybrid,7,0,1,24,4,43,0,72
2993,2021,Siskiyou,PHEV,Toyota,Prius Prime,20,0,1,24,4,43,0,72
2994,2021,Siskiyou,PHEV,Toyota,RAV4 Prime,7,0,1,24,4,43,0,72
2995,2021,Siskiyou,PHEV,Volvo,XC90,1,0,1,24,4,43,0,72
2996,2021,Solano,Electric,Audi,e-tron,33,5,0,250,126,85,5,471
2997,2021,Solano,Electric,Audi,E-Tron Gt,1,5,0,250,126,85,5,471
2998,2021,Solano,Electric,BMW,i3,27,5,0,250,126,85,5,471
2999,2021,Solano,Electric,Chevrolet,Bolt Euv,5,5,0,250,126,85,5,471
3000,2021,Solano,Electric,Chevrolet,Bolt EV,255,5,0,250,126,85,5,471
3001,2021,Solano,Electric,Chevrolet,S-10 EV,2,5,0,250,126,85,5,471
3002,2021,Solano,Electric,Chevrolet,Spark EV,31,5,0,250,126,85,5,471
3003,2021,Solano,Electric,FIAT,500e,46,5,0,250,126,85,5,471
3004,2021,Solano,Electric,Ford,Focus,23,5,0,250,126,85,5,471
3005,2021,Solano,Electric,Ford,Mustang Mach-E,57,5,0,250,126,85,5,471
3006,2021,Solano,Electric,Honda,Clarity Electric,7,5,0,250,126,85,5,471
3007,2021,Solano,Electric,Hyundai,Ioniq Electric,21,5,0,250,126,85,5,471
3008,2021,Solano,Electric,Hyundai,Kona EV,46,5,0,250,126,85,5,471
3009,2021,Solano,Electric,Jaguar,I-PACE,13,5,0,250,126,85,5,471
3010,2021,Solano,Electric,Kia,Niro EV,25,5,0,250,126,85,5,471
3011,2021,Solano,Electric,Kia,Soul EV,9,5,0,250,126,85,5,471
3012,2021,Solano,Electric,Mercedes-Benz,B-Class,8,5,0,250,126,85,5,471
3013,2021,Solano,Electric,MINI,Hardtop 2 Door,6,5,0,250,126,85,5,471
3014,2021,Solano,Electric,Mitsubishi,i-MiEV,4,5,0,250,126,85,5,471
3015,2021,Solano,Electric,Nissan,LEAF,351,5,0,250,126,85,5,471
3016,2021,Solano,Electric,Polestar,2,6,5,0,250,126,85,5,471
3017,2021,Solano,Electric,Porsche,Taycan,7,5,0,250,126,85,5,471
3018,2021,Solano,Electric,Smart,Fortwo Electric Drive,10,5,0,250,126,85,5,471
3019,2021,Solano,Electric,Tesla,Model 3,1495,5,0,250,126,85,5,471
3020,2021,Solano,Electric,Tesla,Model S,472,5,0,250,126,85,5,471
3021,2021,Solano,Electric,Tesla,Model X,205,5,0,250,126,85,5,471
3022,2021,Solano,Electric,Tesla,Model Y,664,5,0,250,126,85,5,471
3023,2021,Solano,Electric,Tesla,Roadster,2,5,0,250,126,85,5,471
3024,2021,Solano,Electric,Toyota,RAV4 EV,5,5,0,250,126,85,5,471
3025,2021,Solano,Electric,Volkswagen,e-Golf,48,5,0,250,126,85,5,471
3026,2021,Solano,Electric,Volkswagen,Id.4,52,5,0,250,126,85,5,471
3027,2021,Solano,Electric,Volvo,Xc40,11,5,0,250,126,85,5,471
3028,2021,Solano,Hydrogen,Honda,Clarity Fuel Cell,4,5,0,250,126,85,5,471
3029,2021,Solano,Hydrogen,Hyundai,Nexo,2,5,0,250,126,85,5,471
3030,2021,Solano,Hydrogen,Toyota,Mirai,32,5,0,250,126,85,5,471
3031,2021,Solano,PHEV,Audi,A3 Sportback e-tron,25,5,0,250,126,85,5,471
3032,2021,Solano,PHEV,Audi,A7,1,5,0,250,126,85,5,471
3033,2021,Solano,PHEV,Audi,A8 L,1,5,0,250,126,85,5,471
3034,2021,Solano,PHEV,Audi,Q5,15,5,0,250,126,85,5,471
3035,2021,Solano,PHEV,BMW,3 Series,36,5,0,250,126,85,5,471
3036,2021,Solano,PHEV,BMW,5 Series,51,5,0,250,126,85,5,471
3037,2021,Solano,PHEV,BMW,7 Series,1,5,0,250,126,85,5,471
3038,2021,Solano,PHEV,BMW,i3,83,5,0,250,126,85,5,471
3039,2021,Solano,PHEV,BMW,i8,5,5,0,250,126,85,5,471
3040,2021,Solano,PHEV,BMW,X3,9,5,0,250,126,85,5,471
3041,2021,Solano,PHEV,BMW,X5,26,5,0,250,126,85,5,471
3042,2021,Solano,PHEV,Cadillac,CT6 PLUG-IN Hybrid,1,5,0,250,126,85,5,471
3043,2021,Solano,PHEV,Cadillac,ELR,10,5,0,250,126,85,5,471
3044,2021,Solano,PHEV,Chevrolet,Volt,669,5,0,250,126,85,5,471
3045,2021,Solano,PHEV,Chrysler,Pacifica Hybrid,73,5,0,250,126,85,5,471
3046,2021,Solano,PHEV,Fisker,Karma,1,5,0,250,126,85,5,471
3047,2021,Solano,PHEV,Ford,C-MAX Energi,164,5,0,250,126,85,5,471
3048,2021,Solano,PHEV,Ford,Escape Plug-In Hybrid,4,5,0,250,126,85,5,471
3049,2021,Solano,PHEV,Ford,Fusion Energi,414,5,0,250,126,85,5,471
3050,2021,Solano,PHEV,Honda,Accord Plug-In,12,5,0,250,126,85,5,471
3051,2021,Solano,PHEV,Honda,Clarity Plug-In Hybrid,212,5,0,250,126,85,5,471
3052,2021,Solano,PHEV,Hyundai,Ioniq Plug-in Hybrid,41,5,0,250,126,85,5,471
3053,2021,Solano,PHEV,Hyundai,Santa Fe Plug-In Hybrid,11,5,0,250,126,85,5,471
3054,2021,Solano,PHEV,Hyundai,Sonata Plug-in Hybrid,22,5,0,250,126,85,5,471
3055,2021,Solano,PHEV,Hyundai,Tucson Plug-In Hybrid,3,5,0,250,126,85,5,471
3056,2021,Solano,PHEV,Jeep,Wrangler Unlimited,28,5,0,250,126,85,5,471
3057,2021,Solano,PHEV,Karma,Revero,1,5,0,250,126,85,5,471
3058,2021,Solano,PHEV,Kia,Niro Plug-In Hybrid,72,5,0,250,126,85,5,471
3059,2021,Solano,PHEV,Kia,Optima Plug-In Hybrid,15,5,0,250,126,85,5,471
3060,2021,Solano,PHEV,Kia,Sorento Plug-In Hybrid,5,5,0,250,126,85,5,471
3061,2021,Solano,PHEV,Land Rover,Range Rover Sport,2,5,0,250,126,85,5,471
3062,2021,Solano,PHEV,Lincoln,Aviator,4,5,0,250,126,85,5,471
3063,2021,Solano,PHEV,Lincoln,Corsair,1,5,0,250,126,85,5,471
3064,2021,Solano,PHEV,Mercedes-Benz,C-Class,15,5,0,250,126,85,5,471
3065,2021,Solano,PHEV,Mercedes-Benz,GLC,30,5,0,250,126,85,5,471
3066,2021,Solano,PHEV,Mercedes-Benz,S-Class,5,5,0,250,126,85,5,471
3067,2021,Solano,PHEV,MINI,Countryman Plug-in Hybrid,8,5,0,250,126,85,5,471
3068,2021,Solano,PHEV,Mitsubishi,Outlander PHEV,16,5,0,250,126,85,5,471
3069,2021,Solano,PHEV,Porsche,Cayenne,7,5,0,250,126,85,5,471
3070,2021,Solano,PHEV,Porsche,Panamera,9,5,0,250,126,85,5,471
3071,2021,Solano,PHEV,Subaru,Crosstrek,30,5,0,250,126,85,5,471
3072,2021,Solano,PHEV,Toyota,Prius Plug-in Hybrid,237,5,0,250,126,85,5,471
3073,2021,Solano,PHEV,Toyota,Prius Prime,653,5,0,250,126,85,5,471
3074,2021,Solano,PHEV,Toyota,RAV4 Prime,70,5,0,250,126,85,5,471
3075,2021,Solano,PHEV,Volvo,S60,6,5,0,250,126,85,5,471
3076,2021,Solano,PHEV,Volvo,S90,2,5,0,250,126,85,5,471
3077,2021,Solano,PHEV,Volvo,XC60,15,5,0,250,126,85,5,471
3078,2021,Solano,PHEV,Volvo,XC90,25,5,0,250,126,85,5,471
3079,2021,Sonoma,Electric,Audi,e-tron,68,4,0,434,228,113,15,794
3080,2021,Sonoma,Electric,Audi,E-Tron Gt,1,4,0,434,228,113,15,794
3081,2021,Sonoma,Electric,Audi,E-Tron Sportback,2,4,0,434,228,113,15,794
